fromSchoolId,fromSchoolName,fromDistrict,toSchoolId,toSchoolName,toDistrict,durationMinutes,distanceKm,status,fetchedAt,provider
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,18,8,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,39,37.3,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,12,4.4,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_9b25f6,Atatürk İlkokulu,CİZRE,12,4.6,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_b1531a,Atatürk İlkokulu,İDİL,41,38.4,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_40ccc2,Atatürk İlkokulu,MERKEZ,991,1409.4,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_782c64,Bener Cordan İlkokulu,İDİL,41,38.4,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_aa1858,Cumhuriyet İlkokulu,İDİL,40,36.7,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_09fdea,Fatih İlkokulu,CİZRE,14,5.3,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_cba479,Fatih İlkokulu,İDİL,38,35.9,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_6fb5c6,Gazipaşa İlkokulu,SİLOPİ,35,33.1,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,41,36.1,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,33,33.6,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,10,6,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,11,6.3,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_3e858f,İstiklal İlkokulu,SİLOPİ,42,38,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_9ddefc,İstiklal İlkokulu,MERKEZ,434,595.3,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_de58db,Kaymakam Teoman Ünüsan İlkokulu,SİLOPİ,35,32.3,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_8e4630,Koç İlkokulu,SİLOPİ,30,31.3,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_2e6820,Konak İlkokulu,CİZRE,2,0.9,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_cdc71f,Mehmet Akif Ersoy İlkokulu,SİLOPİ,36,32.5,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_3efde2,Mehmet Akif Ersoy İlkokulu,CİZRE,5,2.4,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_aeeea6,Mehmet Emin Acar İlkokulu,MERKEZ,37,36.8,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_6610f4,Mehmetçik İlkokulu,MERKEZ,863,1118.5,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_a144e2,Menderes İlkokulu,CİZRE,11,4.5,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_bbbe04,Metin Bostancıoğlu İlkokulu,CİZRE,10,4.7,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_45aa2e,Nuh Nebi İlkokulu,CİZRE,12,4.8,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_8ac806,Orgeneral Edip Başer İlkokulu,MERKEZ,40,40.3,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_9886b1,Rekabet Kurumu İlkokulu,MERKEZ,231,212,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_8dad34,Şehit Astsubay Esma Çevik İlkokulu,İDİL,46,46.1,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_548265,Şehit Bayram Tatar İlkokulu,MERKEZ,35,35.1,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_c07d96,Şehit Jandarma Er Mehmet Halil Barkın İlkokulu,SİLOPİ,39,33.8,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_26f5ae,Şehit Mehmet Cumur İlkokulu,MERKEZ,905,1339.2,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_313c7b,Şehit Polis Ahmet Toprakoğlu İlkokulu,CİZRE,7,3.2,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_807cab,Şehit Sait Atak İlkokulu,CİZRE,16,5.8,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_abe068,Şehit Teğmen Şafak Evran İlkokulu,MERKEZ,53,41.7,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_b161ce,Şehri Nuh İlkokulu,MERKEZ,35,35.6,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_8eb5ae,Sema Cıngıllıoğlu İlkokulu,MERKEZ,43,37.8,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_4ea99c,Süleyman Demirel İlkokulu,SİLOPİ,31,31.2,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_cff5b4,Toki Şehit Komiser Umut Tunçay İlkokulu,MERKEZ,614,874,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_4d5088,Vali Kamil Acun İlkokulu,CİZRE,13,7.1,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_5a8f94,Vatan İlkokulu,SİLOPİ,36,32.7,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_d3c7a7,Vatan İlkokulu,CİZRE,11,4.3,ok,2026-02-17T10:51:27.265Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_0128bf,Yenişehir İlkokulu,SİLOPİ,31,31.9,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,school_1771325373975_5ee642,Yunus Emre İlkokulu,SİLOPİ,33,32.2,ok,2026-02-17T10:51:27.169Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,19,5.9,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,36,31,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,9,1.9,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_9b25f6,Atatürk İlkokulu,CİZRE,9,1.7,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_b1531a,Atatürk İlkokulu,İDİL,38,32.1,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_40ccc2,Atatürk İlkokulu,MERKEZ,994,1407.4,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_782c64,Bener Cordan İlkokulu,İDİL,38,32.1,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_aa1858,Cumhuriyet İlkokulu,İDİL,37,30.4,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_09fdea,Fatih İlkokulu,CİZRE,3,0.9,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_cba479,Fatih İlkokulu,İDİL,35,29.6,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_6fb5c6,Gazipaşa İlkokulu,SİLOPİ,44,36.2,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,50,39.1,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,41,36.6,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,20,7.6,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,8,2,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_3e858f,İstiklal İlkokulu,SİLOPİ,51,41,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_9ddefc,İstiklal İlkokulu,MERKEZ,436,593.3,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_de58db,Kaymakam Teoman Ünüsan İlkokulu,SİLOPİ,43,35.4,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_8e4630,Koç İlkokulu,SİLOPİ,39,34.3,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_2e6820,Konak İlkokulu,CİZRE,17,5.1,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_cdc71f,Mehmet Akif Ersoy İlkokulu,SİLOPİ,45,35.6,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_3efde2,Mehmet Akif Ersoy İlkokulu,CİZRE,13,3.7,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_aeeea6,Mehmet Emin Acar İlkokulu,MERKEZ,51,43.1,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_6610f4,Mehmetçik İlkokulu,MERKEZ,883,1230.8,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_a144e2,Menderes İlkokulu,CİZRE,10,2.4,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_bbbe04,Metin Bostancıoğlu İlkokulu,CİZRE,11,2.9,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_45aa2e,Nuh Nebi İlkokulu,CİZRE,6,1.6,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_8ac806,Orgeneral Edip Başer İlkokulu,MERKEZ,54,46.6,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_9886b1,Rekabet Kurumu İlkokulu,MERKEZ,242,218.3,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_8dad34,Şehit Astsubay Esma Çevik İlkokulu,İDİL,44,39.8,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_548265,Şehit Bayram Tatar İlkokulu,MERKEZ,49,41.4,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_c07d96,Şehit Jandarma Er Mehmet Halil Barkın İlkokulu,SİLOPİ,48,36.8,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_26f5ae,Şehit Mehmet Cumur İlkokulu,MERKEZ,908,1337.2,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_313c7b,Şehit Polis Ahmet Toprakoğlu İlkokulu,CİZRE,17,6.9,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_807cab,Şehit Sait Atak İlkokulu,CİZRE,7,1.7,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_abe068,Şehit Teğmen Şafak Evran İlkokulu,MERKEZ,67,48,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_b161ce,Şehri Nuh İlkokulu,MERKEZ,49,41.9,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_8eb5ae,Sema Cıngıllıoğlu İlkokulu,MERKEZ,57,44.1,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_4ea99c,Süleyman Demirel İlkokulu,SİLOPİ,39,34.2,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_cff5b4,Toki Şehit Komiser Umut Tunçay İlkokulu,MERKEZ,616,872,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_4d5088,Vali Kamil Acun İlkokulu,CİZRE,12,3.1,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_5a8f94,Vatan İlkokulu,SİLOPİ,45,35.7,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_d3c7a7,Vatan İlkokulu,CİZRE,10,2.5,ok,2026-02-17T10:51:27.342Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_0128bf,Yenişehir İlkokulu,SİLOPİ,40,35,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,school_1771325373975_5ee642,Yunus Emre İlkokulu,SİLOPİ,42,35.2,ok,2026-02-17T10:51:27.172Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,40,36.6,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,36,30.3,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,33,29.3,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_9b25f6,Atatürk İlkokulu,CİZRE,33,29.4,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_b1531a,Atatürk İlkokulu,İDİL,3,0.7,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_40ccc2,Atatürk İlkokulu,MERKEZ,974,1395.5,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_782c64,Bener Cordan İlkokulu,İDİL,5,1.6,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_aa1858,Cumhuriyet İlkokulu,İDİL,4,1.1,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_09fdea,Fatih İlkokulu,CİZRE,33,29.4,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_cba479,Fatih İlkokulu,İDİL,5,1.4,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_6fb5c6,Gazipaşa İlkokulu,SİLOPİ,65,64.5,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,70,67.4,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,42,34.4,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,62,64.9,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,38,30.7,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_9ddefc,İstiklal İlkokulu,MERKEZ,419,581.3,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_3e858f,İstiklal İlkokulu,SİLOPİ,72,69.3,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_de58db,Kaymakam Teoman Ünüsan İlkokulu,SİLOPİ,65,63.7,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_8e4630,Koç İlkokulu,SİLOPİ,60,62.6,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_2e6820,Konak İlkokulu,CİZRE,39,31.9,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_3efde2,Mehmet Akif Ersoy İlkokulu,CİZRE,37,30.8,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_cdc71f,Mehmet Akif Ersoy İlkokulu,SİLOPİ,66,63.9,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_aeeea6,Mehmet Emin Acar İlkokulu,MERKEZ,71,71.4,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_6610f4,Mehmetçik İlkokulu,MERKEZ,850,1104.5,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_a144e2,Menderes İlkokulu,CİZRE,32,29.2,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_bbbe04,Metin Bostancıoğlu İlkokulu,CİZRE,32,28.9,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_45aa2e,Nuh Nebi İlkokulu,CİZRE,31,29,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_8ac806,Orgeneral Edip Başer İlkokulu,MERKEZ,75,71.4,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_9886b1,Rekabet Kurumu İlkokulu,MERKEZ,259,246.6,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_8dad34,Şehit Astsubay Esma Çevik İlkokulu,İDİL,12,9.9,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_548265,Şehit Bayram Tatar İlkokulu,MERKEZ,69,69.5,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_c07d96,Şehit Jandarma Er Mehmet Halil Barkın İlkokulu,SİLOPİ,68,65.2,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_26f5ae,Şehit Mehmet Cumur İlkokulu,MERKEZ,889,1325.3,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_313c7b,Şehit Polis Ahmet Toprakoğlu İlkokulu,CİZRE,38,35.2,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_807cab,Şehit Sait Atak İlkokulu,CİZRE,32,29.2,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_abe068,Şehit Teğmen Şafak Evran İlkokulu,MERKEZ,87,76.3,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_b161ce,Şehri Nuh İlkokulu,MERKEZ,69,70.2,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_8eb5ae,Sema Cıngıllıoğlu İlkokulu,MERKEZ,77,72.2,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_4ea99c,Süleyman Demirel İlkokulu,SİLOPİ,60,62.5,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_cff5b4,Toki Şehit Komiser Umut Tunçay İlkokulu,MERKEZ,599,860.1,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_4d5088,Vali Kamil Acun İlkokulu,CİZRE,36,30.3,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_d3c7a7,Vatan İlkokulu,CİZRE,34,29.6,ok,2026-02-17T10:51:30.066Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_5a8f94,Vatan İlkokulu,SİLOPİ,68,64.2,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_0128bf,Yenişehir İlkokulu,SİLOPİ,61,63.3,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,school_1771325373975_5ee642,Yunus Emre İlkokulu,SİLOPİ,63,63.5,ok,2026-02-17T10:51:30.101Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,9,4,ok,2026-02-17T10:51:27.596Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,8,1.9,ok,2026-02-17T10:51:27.596Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,32,30,ok,2026-02-17T10:51:27.596Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_9b25f6,Atatürk İlkokulu,CİZRE,1,0.2,ok,2026-02-17T10:51:27.596Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_b1531a,Atatürk İlkokulu,İDİL,35,31.2,ok,2026-02-17T10:51:27.596Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_40ccc2,Atatürk İlkokulu,MERKEZ,991,1406.6,ok,2026-02-17T10:51:27.596Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_782c64,Bener Cordan İlkokulu,İDİL,34,31.2,ok,2026-02-17T10:51:27.596Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_aa1858,Cumhuriyet İlkokulu,İDİL,33,29.5,ok,2026-02-17T10:51:27.596Z,google
school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,school_1771325373975_09fdea,Fatih İlkokulu,CİZRE,6,1.4,ok,2026-02-17T10:51:27.596Z,google
